,index,id,name,images,imageAlt,tax,businessUnit,showSexualContent,productGroupId,hasReviewPhoto,cardType,sections,variants,categoryHierarchy,categoryId,categoryName,url,merchantId,campaignId,promotions,rushDeliveryDuration,freeCargo,campaignName,listingId,winnerVariant,itemNumber,discountedPriceInfo,hasVideoContent,hasCrossPromotion,hasCollectableCoupon,sameDayShipping,lowestPriceDuration,isLegalRequirementConfirmed,badges,brand.id,brand.name,ratingScore.averageRating,ratingScore.totalCount,price.sellingPrice,price.originalPrice,price.discountedPrice,price.buyingPrice,stamps,collectableCouponDiscount
1341,21,375594258,"Buhurdanlık Koku Tableti, Oda Kokusu, %100 Doğal Soya Mumu, Kokulu Mum, Vegan",['/ty576/product/media/images/20221025/15/202173645/606850783/1/1_org_zoom.jpg'],"NewEastern Buhurdanlık Koku Tableti, Oda Kokusu, %100 Doğal Soya Mumu, Kokulu Mum, Vegan",18,Ev Dekorasyon,True,303279523,False,PRODUCT,[{'id': '101400'}],"[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 45, 'buyingPrice': 0, 'originalPrice': 39.5, 'sellingPrice': 45}, 'listingId': '2a480034923ce4a7ac6ab6a49aff962e', 'campaignId': 61, 'merchantId': 622087, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Tütsü ve Buhurdanlık/Ev & Mobilya/Ev Dekorasyon,4986,Tütsü ve Buhurdanlık,/neweastern/buhurdanlik-koku-tableti-oda-kokusu-100-dogal-soya-mumu-kokulu-mum-vegan-p-375594258?boutiqueId=61&merchantId=622087,622087,61,[],24,False,Tüm Ürünler,2a480034923ce4a7ac6ab6a49aff962e,Tek Ebat,606850783,,True,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Videolu Ürün', 'type': 'VIDEO_CONTENT'}]",1556661,NewEastern,,,45.0,39.5,45.0,0,,
1342,22,350332155,Halloween Balkabağı Vegan Soya Mumu Kokulu Cadılar Bayramı Adet,['/ty525/product/media/images/20220910/12/171515365/561994050/1/1_org_zoom.jpg'],ESS Candles & Decoration Halloween Balkabağı Vegan Soya Mumu Kokulu Cadılar Bayramı Adet,18,Ev Dekorasyon,True,285593497,False,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 45, 'buyingPrice': 0, 'originalPrice': 39, 'sellingPrice': 45}, 'listingId': 'a85968f926efa05fda390f71cef9837f', 'campaignId': 61, 'merchantId': 412876, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/ess-candles-decoration/halloween-balkabagi-vegan-soya-mumu-kokulu-cadilar-bayrami-adet-p-350332155?boutiqueId=61&merchantId=412876,412876,61,[],0,False,Tüm Ürünler,a85968f926efa05fda390f71cef9837f,Tek Ebat,561994050,,False,False,False,False,,False,[],154791,ESS Candles & Decoration,,,45.0,39.0,45.0,0,,
1343,23,243544078,2'li Krem Renk Küp Bubble ve Kırmızı Kalp Soya Mum Seti Vegan Dekoratif Kokulu Mum,"['/ty334/product/media/images/20220218/9/52777256/390945402/1/1_org_zoom.jpg', '/ty333/product/media/images/20220218/9/52777256/390945402/2/2_org_zoom.jpg', '/ty334/product/media/images/20220218/9/52777256/390945402/3/3_org_zoom.jpg']",La Perla 2'li Krem Renk Küp Bubble ve Kırmızı Kalp Soya Mum Seti Vegan Dekoratif Kokulu Mum,18,Ev Dekorasyon,True,211172868,False,PRODUCT,"[{'id': '7'}, {'id': '101400'}, {'id': '12'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 45, 'buyingPrice': 0, 'originalPrice': 45, 'sellingPrice': 45}, 'listingId': 'df4fe3e08cbc737516073bac3a2d3812', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/2-li-krem-renk-kup-bubble-ve-kirmizi-kalp-soya-mum-seti-vegan-dekoratif-kokulu-mum-p-243544078?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,df4fe3e08cbc737516073bac3a2d3812,Tek Ebat,390945402,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,,,45.0,45.0,45.0,0,,
1344,0,242897749,2'li Pembe Rübik Küp Bubble Ve Krem Rübik Küp Bubble Soya Mum Seti Vegan Dekoratif Kokulu Mum,"['/ty334/product/media/images/20220217/23/52117148/390230536/1/1_org_zoom.jpg', '/ty335/product/media/images/20220217/23/52117148/390230536/2/2_org_zoom.jpg', '/ty335/product/media/images/20220217/23/52117148/390230536/3/3_org_zoom.jpg', '/ty334/product/media/images/20220217/23/52117148/390230536/4/4_org_zoom.jpg']",La Perla 2'li Pembe Rübik Küp Bubble Ve Krem Rübik Küp Bubble Soya Mum Seti Vegan Dekoratif Kokulu Mum,18,Ev Dekorasyon,True,210530636,False,PRODUCT,"[{'id': '7'}, {'id': '101400'}, {'id': '12'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 45, 'buyingPrice': 0, 'originalPrice': 45, 'sellingPrice': 45}, 'listingId': 'c7cc42bef7dd31f1eab42996b369d403', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/2-li-pembe-rubik-kup-bubble-ve-krem-rubik-kup-bubble-soya-mum-seti-vegan-dekoratif-kokulu-mum-p-242897749?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,c7cc42bef7dd31f1eab42996b369d403,Tek Ebat,390230536,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,5.0,2.0,45.0,45.0,45.0,0,,
1345,1,242884634,2'li Krem Renk Rübik Küp Bubble Ve Pembe Düğüm Soya Mum Seti %100 Vegan Dekoratif Kokulu Mum,"['/ty333/product/media/images/20220217/22/52099152/390207709/1/1_org_zoom.jpg', '/ty335/product/media/images/20220217/22/52099152/390207709/2/2_org_zoom.jpg']",La Perla 2'li Krem Renk Rübik Küp Bubble Ve Pembe Düğüm Soya Mum Seti %100 Vegan Dekoratif Kokulu Mum,18,Ev Dekorasyon,True,210522110,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 45, 'buyingPrice': 0, 'originalPrice': 45, 'sellingPrice': 45}, 'listingId': '6c5716045062519e5c43a307192d2074', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/2-li-krem-renk-rubik-kup-bubble-ve-pembe-dugum-soya-mum-seti-100-vegan-dekoratif-kokulu-mum-p-242884634?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,6c5716045062519e5c43a307192d2074,Tek Ebat,390207709,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,,,45.0,45.0,45.0,0,,
1346,2,243995193,"Bubble, Venüs Kadın, Rübik Küp Beyaz 3'lü Soya Mum Seti %100 Vegan Dekoratif Kokulu Mum","['/ty335/product/media/images/20220218/22/53287118/391669841/1/1_org_zoom.jpg', '/ty334/product/media/images/20220218/22/53287118/391669841/2/2_org_zoom.jpg', '/ty334/product/media/images/20220218/22/53287118/391669841/3/3_org_zoom.jpg', '/ty333/product/media/images/20220218/22/53287118/391669841/4/4_org_zoom.jpg']","La Perla Bubble, Venüs Kadın, Rübik Küp Beyaz 3'lü Soya Mum Seti %100 Vegan Dekoratif Kokulu Mum",18,Ev Dekorasyon,True,211601207,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 44.88, 'buyingPrice': 0, 'originalPrice': 44.88, 'sellingPrice': 44.88}, 'listingId': '2fa5d696eb8bf95501679148d8e6544b', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/bubble-venus-kadin-rubik-kup-beyaz-3-lu-soya-mum-seti-100-vegan-dekoratif-kokulu-mum-p-243995193?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,2fa5d696eb8bf95501679148d8e6544b,Tek Ebat,391669841,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,4.6,5.0,44.88,44.88,44.88,0,,
1347,3,242885174,Mum Seti Vegan Dekoratif Kokulu,"['/ty335/product/media/images/20220217/22/52099743/390208640/1/1_org_zoom.jpg', '/ty334/product/media/images/20220217/22/52099743/390208640/2/2_org_zoom.jpg', '/ty335/product/media/images/20220217/22/52099743/390208640/3/3_org_zoom.jpg']",La Perla Mum Seti Vegan Dekoratif Kokulu,18,Ev Dekorasyon,True,210522429,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 44.9, 'buyingPrice': 0, 'originalPrice': 44.9, 'sellingPrice': 44.9}, 'listingId': 'd950368e8e6efef78566b8283ded6b6b', 'campaignId': 61, 'merchantId': 546556, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/mum-seti-vegan-dekoratif-kokulu-p-242885174?boutiqueId=61&merchantId=546556,546556,61,[],24,False,Tüm Ürünler,d950368e8e6efef78566b8283ded6b6b,Tek Ebat,390208640,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}]",14412,La Perla,,,44.9,44.9,44.9,0,,
1348,4,673844644,Çiçek Soya Mum %100 Doğal Vegan Dekoratif Özel Kokulu Mum,"['/ty790/product/media/images/20230320/16/308325780/891335651/1/1_org_zoom.jpg', '/ty789/product/media/images/20230320/16/308325780/891335651/2/2_org_zoom.jpg', '/ty789/product/media/images/20230320/16/308325780/891335651/3/3_org_zoom.jpg']",LUMIERE DE LA VİE CANDLE Çiçek Soya Mum %100 Doğal Vegan Dekoratif Özel Kokulu Mum,18,Ev Dekorasyon,True,521974376,False,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 40, 'buyingPrice': 0, 'originalPrice': 40, 'sellingPrice': 40}, 'listingId': '2e3c9845771fffc1310f66c74524aa0d', 'campaignId': 61, 'merchantId': 766429, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/lumiere-de-la-vie-candle/cicek-soya-mum-100-dogal-vegan-dekoratif-ozel-kokulu-mum-p-673844644?boutiqueId=61&merchantId=766429,766429,61,[],0,False,Tüm Ürünler,2e3c9845771fffc1310f66c74524aa0d,Tek Ebat,891335651,,False,False,False,False,,False,[],1804257,LUMIERE DE LA VİE CANDLE,,,40.0,40.0,40.0,0,,
1349,5,104850600,Büyük Bubble Doğal Kokulu Vegan Soya Wax Mumları,"['/ty112/product/media/images/20210511/10/87432484/173066118/0/0_org_zoom.jpg', '/ty113/product/media/images/20210511/10/87432484/173066118/1/1_org_zoom.jpg', '/ty113/product/media/images/20210511/10/87432484/173066118/2/2_org_zoom.jpg', '/ty112/product/media/images/20210511/10/87432484/173066118/3/3_org_zoom.jpg', '/ty111/product/media/images/20210511/10/87432484/173066118/4/4_org_zoom.jpg', '/ty112/product/media/images/20210511/10/87432484/173066118/5/5_org_zoom.jpg']",miragedesigner Büyük Bubble Doğal Kokulu Vegan Soya Wax Mumları,18,Ev Dekorasyon,True,91531691,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39.99, 'buyingPrice': 0, 'originalPrice': 39.99, 'sellingPrice': 39.99}, 'listingId': '703b3922ea8122705e77ec87cbb08c2f', 'campaignId': 61, 'merchantId': 377459, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/miragedesigner/buyuk-bubble-dogal-kokulu-vegan-soya-wax-mumlari-p-104850600?boutiqueId=61&merchantId=377459,377459,61,[],0,False,Tüm Ürünler,703b3922ea8122705e77ec87cbb08c2f,Tek Ebat,173066118,,False,False,False,False,,False,[],1209108,miragedesigner,,,39.99,39.99,39.99,0,,
1350,6,104850597,Büyük Bubble Doğal Vegan Soya Wax Kokulu Mumlar,"['/ty113/product/media/images/20210511/10/87432494/173066129/0/0_org_zoom.jpg', '/ty111/product/media/images/20210511/10/87432494/173066129/1/1_org_zoom.jpg', '/ty113/product/media/images/20210511/10/87432494/173066129/2/2_org_zoom.jpg', '/ty113/product/media/images/20210511/10/87432494/173066129/3/3_org_zoom.jpg', '/ty113/product/media/images/20210511/10/87432494/173066129/4/4_org_zoom.jpg', '/ty112/product/media/images/20210511/10/87432494/173066129/5/5_org_zoom.jpg', '/ty112/product/media/images/20210511/10/87432494/173066129/6/6_org_zoom.jpg', '/ty113/product/media/images/20210511/10/87432494/173066129/7/7_org_zoom.jpg']",miragedesigner Büyük Bubble Doğal Vegan Soya Wax Kokulu Mumlar,18,Ev Dekorasyon,True,91531691,False,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39.99, 'buyingPrice': 0, 'originalPrice': 39.99, 'sellingPrice': 39.99}, 'listingId': 'a68d8bbfd78a3b99a8c19c47bcd013fc', 'campaignId': 61, 'merchantId': 377459, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/miragedesigner/buyuk-bubble-dogal-vegan-soya-wax-kokulu-mumlar-p-104850597?boutiqueId=61&merchantId=377459,377459,61,[],0,False,Tüm Ürünler,a68d8bbfd78a3b99a8c19c47bcd013fc,Tek Ebat,173066129,,False,False,False,False,,False,[],1209108,miragedesigner,,,39.99,39.99,39.99,0,,
1351,7,104832295,Büyük Bubble Doğal Kokulu Vegan Soya Wax Mumlar,"['/ty113/product/media/images/20210511/9/87413529/173035004/0/0_org_zoom.jpg', '/ty113/product/media/images/20210511/9/87413529/173035004/1/1_org_zoom.jpg', '/ty111/product/media/images/20210511/9/87413529/173035004/2/2_org_zoom.jpg', '/ty111/product/media/images/20210511/9/87413529/173035004/3/3_org_zoom.jpg', '/ty112/product/media/images/20210511/9/87413529/173035004/4/4_org_zoom.jpg', '/ty111/product/media/images/20210511/9/87413529/173035004/5/5_org_zoom.jpg', '/ty112/product/media/images/20210511/9/87413529/173035004/6/6_org_zoom.jpg']",miragedesigner Büyük Bubble Doğal Kokulu Vegan Soya Wax Mumlar,18,Ev Dekorasyon,True,91531691,False,PRODUCT,"[{'id': '7'}, {'id': '101400'}, {'id': '12'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39.99, 'buyingPrice': 0, 'originalPrice': 39.99, 'sellingPrice': 39.99}, 'listingId': 'e9f9e4942f45a6eaa53bcaa44d6cf71e', 'campaignId': 61, 'merchantId': 377459, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/miragedesigner/buyuk-bubble-dogal-kokulu-vegan-soya-wax-mumlar-p-104832295?boutiqueId=61&merchantId=377459,377459,61,[],0,False,Tüm Ürünler,e9f9e4942f45a6eaa53bcaa44d6cf71e,Tek Ebat,173035004,,False,False,False,False,,False,[],1209108,miragedesigner,,,39.99,39.99,39.99,0,,
1352,8,104832293,Büyük Bubble Doğal Vegan Soya Wax Mumlar,"['/ty111/product/media/images/20210511/9/87413525/173035000/0/0_org_zoom.jpg', '/ty112/product/media/images/20210511/9/87413525/173035000/1/1_org_zoom.jpg', '/ty113/product/media/images/20210511/9/87413525/173035000/2/2_org_zoom.jpg', '/ty112/product/media/images/20210511/9/87413525/173035000/3/3_org_zoom.jpg', '/ty113/product/media/images/20210511/9/87413525/173035000/4/4_org_zoom.jpg', '/ty111/product/media/images/20210511/9/87413525/173035000/5/5_org_zoom.jpg', '/ty111/product/media/images/20210511/9/87413525/173035000/6/6_org_zoom.jpg']",miragedesigner Büyük Bubble Doğal Vegan Soya Wax Mumlar,18,Ev Dekorasyon,True,91531691,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39.99, 'buyingPrice': 0, 'originalPrice': 39.99, 'sellingPrice': 39.99}, 'listingId': 'aba3d764320280be81e26f4e8ab5ae14', 'campaignId': 61, 'merchantId': 377459, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/miragedesigner/buyuk-bubble-dogal-vegan-soya-wax-mumlar-p-104832293?boutiqueId=61&merchantId=377459,377459,61,[],0,False,Tüm Ürünler,aba3d764320280be81e26f4e8ab5ae14,Tek Ebat,173035000,,False,False,False,False,,False,[],1209108,miragedesigner,,,39.99,39.99,39.99,0,,
1353,9,104832284,Büyük Bubble Doğal Kokulu Vegan Soya Wax Mumları,"['/ty113/product/media/images/20210511/9/87413519/173034987/0/0_org_zoom.jpg', '/ty112/product/media/images/20210511/9/87413519/173034987/1/1_org_zoom.jpg', '/ty111/product/media/images/20210511/9/87413519/173034987/2/2_org_zoom.jpg', '/ty113/product/media/images/20210511/9/87413519/173034987/3/3_org_zoom.jpg', '/ty113/product/media/images/20210511/9/87413519/173034987/4/4_org_zoom.jpg', '/ty112/product/media/images/20210511/9/87413519/173034987/5/5_org_zoom.jpg']",miragedesigner Büyük Bubble Doğal Kokulu Vegan Soya Wax Mumları,18,Ev Dekorasyon,True,91531691,False,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39.99, 'buyingPrice': 0, 'originalPrice': 39.99, 'sellingPrice': 39.99}, 'listingId': '1423fd7aee31a288777b923ab166720e', 'campaignId': 61, 'merchantId': 377459, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/miragedesigner/buyuk-bubble-dogal-kokulu-vegan-soya-wax-mumlari-p-104832284?boutiqueId=61&merchantId=377459,377459,61,[],0,False,Tüm Ürünler,1423fd7aee31a288777b923ab166720e,Tek Ebat,173034987,,False,False,False,False,,False,[],1209108,miragedesigner,,,39.99,39.99,39.99,0,,
1354,10,75205628,"Bubble Candle Vegan Mum, Moonlight Candles Kokulu Soya Mumu Dekoratif El Yapımı %100 Doğal Mum","['/ty390/product/media/images/20220409/1/86827175/128886582/1/1_org_zoom.jpg', '/ty392/product/media/images/20220409/1/86827175/128886582/2/2_org_zoom.jpg', '/ty392/product/media/images/20220409/1/86827175/128886582/3/3_org_zoom.jpg', '/ty392/product/media/images/20220409/1/86827175/128886582/4/4_org_zoom.jpg']","Otantik Bubble Candle Vegan Mum, Moonlight Candles Kokulu Soya Mumu Dekoratif El Yapımı %100 Doğal Mum",18,Ev Dekorasyon,True,64360343,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39.99, 'buyingPrice': 0, 'originalPrice': 39.99, 'sellingPrice': 39.99}, 'listingId': '94308db875fb64667fb91efc4a38df5c', 'campaignId': 61, 'merchantId': 336080, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/otantik/bubble-candle-vegan-mum-moonlight-candles-kokulu-soya-mumu-dekoratif-el-yapimi-100-dogal-mum-p-75205628?boutiqueId=61&merchantId=336080,336080,61,[],0,False,Tüm Ürünler,94308db875fb64667fb91efc4a38df5c,Tek Ebat,128886582,,False,False,False,False,,False,[],143030,Otantik,5.0,2.0,39.99,39.99,39.99,0,,
1355,11,458912477,%100 Soya Mum (vegan) 2^li Set Vanilya Kokulu Mum,['/ty656/product/media/images/20221221/0/242433116/655258643/1/1_org_zoom.jpg'],tasarımanya %100 Soya Mum (vegan) 2^li Set Vanilya Kokulu Mum,18,Ev Dekorasyon,True,327836883,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39, 'buyingPrice': 0, 'originalPrice': 39, 'sellingPrice': 39}, 'listingId': '44ccaa14acae421f83da7edecb615084', 'campaignId': 61, 'merchantId': 721074, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/tasarimanya/100-soya-mum-vegan-2-li-set-vanilya-kokulu-mum-p-458912477?boutiqueId=61&merchantId=721074,721074,61,[],0,False,Tüm Ürünler,44ccaa14acae421f83da7edecb615084,Tek Ebat,655258643,,False,False,False,False,,False,[],1039353,tasarımanya,,,39.0,39.0,39.0,0,,
1356,12,411010456,Istiridye Vegan Mum %100 Soya-wax El Yapımı Hediyelik Kına Yılbaşı Dekoratif Mum Küçük Boy 3 Lü,['/ty606/product/media/images/20221122/0/219384941/628756961/1/1_org_zoom.jpg'],RUSTİKEVDECORART Istiridye Vegan Mum %100 Soya-wax El Yapımı Hediyelik Kına Yılbaşı Dekoratif Mum Küçük Boy 3 Lü,18,Ev Dekorasyon,True,314915553,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 39, 'buyingPrice': 0, 'originalPrice': 39, 'sellingPrice': 39}, 'listingId': '771d4ce01a3d438f391951bb865e14fb', 'campaignId': 61, 'merchantId': 721074, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/rustikevdecorart/istiridye-vegan-mum-100-soya-wax-el-yapimi-hediyelik-kina-yilbasi-dekoratif-mum-kucuk-boy-3-lu-p-411010456?boutiqueId=61&merchantId=721074,721074,61,[],0,False,Tüm Ürünler,771d4ce01a3d438f391951bb865e14fb,Tek Ebat,628756961,,False,False,False,False,,False,[],1581478,RUSTİKEVDECORART,,,39.0,39.0,39.0,0,,
1357,13,243940019,3'lü Düğüm Soya Mum Seti %100 Vegan Dekoratif Moramora Kokulu Mum,"['/ty335/product/media/images/20220218/19/53226552/391583675/1/1_org_zoom.jpg', '/ty335/product/media/images/20220218/19/53226552/391583675/2/2_org_zoom.jpg']",La Perla 3'lü Düğüm Soya Mum Seti %100 Vegan Dekoratif Moramora Kokulu Mum,18,Ev Dekorasyon,True,211548675,False,PRODUCT,"[{'id': '7'}, {'id': '101400'}, {'id': '12'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 34.9, 'buyingPrice': 0, 'originalPrice': 34.9, 'sellingPrice': 34.9}, 'listingId': 'ae0e9f4174ca5f2369e9ae6a36e5b97e', 'campaignId': 61, 'merchantId': 721074, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/3-lu-dugum-soya-mum-seti-100-vegan-dekoratif-moramora-kokulu-mum-p-243940019?boutiqueId=61&merchantId=721074,721074,61,[],0,False,Tüm Ürünler,ae0e9f4174ca5f2369e9ae6a36e5b97e,Tek Ebat,391583675,,False,False,False,False,,False,[],14412,La Perla,4.75,4.0,34.9,34.9,34.9,0,,
1358,14,243939947,3'lü Düğüm Soya Mum Seti %100 Vegan Dekoratif Vanilya Kokulu Mum,"['/ty335/product/media/images/20220218/19/53226466/391583554/1/1_org_zoom.jpg', '/ty335/product/media/images/20220218/19/53226466/391583554/2/2_org_zoom.jpg']",La Perla 3'lü Düğüm Soya Mum Seti %100 Vegan Dekoratif Vanilya Kokulu Mum,18,Ev Dekorasyon,True,211548609,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 34.9, 'buyingPrice': 0, 'originalPrice': 34.9, 'sellingPrice': 34.9}, 'listingId': '26aa52d66f4b182fae73226673865720', 'campaignId': 61, 'merchantId': 721074, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/la-perla/3-lu-dugum-soya-mum-seti-100-vegan-dekoratif-vanilya-kokulu-mum-p-243939947?boutiqueId=61&merchantId=721074,721074,61,[],0,False,Tüm Ürünler,26aa52d66f4b182fae73226673865720,Tek Ebat,391583554,,False,False,False,False,,False,[],14412,La Perla,,,34.9,34.9,34.9,0,,
